,ID,Reached_3w,Reached_3m,Tenure_In_Months,Date_Joined,FUA_Balance,Number_Of_Services,Has_Payroll,Income,Has_Investment,Has_Visa,VISA_balance,Has_mortgage,Has_Deposit,Number_Transactions,Age,City,Unnamed: 17
5873,8344651.0,1.0,0.0,3.0,12/2/2020,285784.51,4.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,57.0,VANCOUVER                                                                                           ,
5874,8345242.0,0.0,0.0,3.0,5/15/2020,481586.1073,2.0,0.0,,0.0,1.0,1367.765588,1.0,1.0,74.0,75.0,DELTA                                                                                               ,
5875,8345828.0,1.0,0.0,3.0,5/8/2020,950044.2,2.0,1.0,,1.0,1.0,709.4527525,0.0,1.0,0.0,66.0,RICHMOND                                                                                            ,
5876,8346158.0,0.0,0.0,3.0,7/7/2020,3662.1,2.0,1.0,,0.0,0.0,0.0,0.0,1.0,17.0,67.0,VANCOUVER                                                                                           ,
5877,8347236.0,0.0,0.0,3.0,5/28/2020,3.46,1.0,0.0,,0.0,1.0,0.0,0.0,1.0,0.0,61.0,BURNABY                                                                                             ,
5878,8348156.0,0.0,0.0,3.0,11/2/2020,1420.49,2.0,0.0,255573.4868,1.0,1.0,0.0,0.0,1.0,38.0,54.0,NORTH VANCOUVER                                                                                     ,
5879,8348769.0,1.0,0.0,3.0,4/13/2020,437741.2616,1.0,0.0,,0.0,1.0,0.0,1.0,1.0,0.0,59.0,BURNABY                                                                                             ,
5880,8348852.0,0.0,0.0,3.0,8/13/2020,352.75,1.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,43.0,VANCOUVER                                                                                           ,
5881,8352081.0,0.0,0.0,3.0,6/22/2020,223106.67,3.0,0.0,,0.0,1.0,2162.108301,0.0,1.0,0.0,72.0,VANCOUVER                                                                                           ,
5882,8352668.0,0.0,1.0,3.0,7/9/2020,1.27,1.0,1.0,,0.0,1.0,0.0,0.0,1.0,0.0,51.0,VANCOUVER                                                                                           ,
5883,8353635.0,1.0,0.0,3.0,2/11/2021,442941.98,3.0,1.0,,0.0,1.0,2128.953768,0.0,1.0,8.0,44.0,LANGLEY                                                                                             ,
5884,8354109.0,0.0,1.0,3.0,8/5/2020,260.59,1.0,1.0,,0.0,1.0,2319.257936,0.0,1.0,3.0,42.0,BURNABY                                                                                             ,
5885,8354129.0,0.0,0.0,3.0,4/11/2020,684025.3867,5.0,1.0,,0.0,1.0,2153.655147,1.0,1.0,3.0,65.0,LANGLEY                                                                                             ,
5886,8354516.0,0.0,0.0,3.0,12/15/2020,2286.13,2.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,67.0,LANGLEY                                                                                             ,
5887,8355609.0,0.0,0.0,3.0,6/25/2020,366.21,2.0,1.0,,0.0,1.0,0.0,0.0,1.0,30.0,35.0,NORTH VANCOUVER                                                                                     ,
5888,8356255.0,1.0,0.0,3.0,2/4/2021,1029740.33,4.0,0.0,,0.0,1.0,2128.769785,0.0,1.0,56.0,39.0,RICHMOND                                                                                            ,
5889,8357194.0,0.0,1.0,3.0,7/10/2020,6758.26,1.0,1.0,,0.0,1.0,288.6233092,0.0,1.0,1.0,53.0,VANCOUVER                                                                                           ,
5890,8357726.0,1.0,0.0,3.0,12/21/2020,1023741.69,3.0,1.0,,1.0,1.0,2265.226503,0.0,1.0,26.0,54.0,WEST VANCOUVER                                                                                      ,
5891,8359195.0,0.0,0.0,3.0,6/24/2020,0.0,1.0,1.0,203645.8635,1.0,1.0,0.0,0.0,1.0,0.0,54.0,VICTORIA                                                                                            ,
5892,8360577.0,0.0,0.0,3.0,5/20/2020,450806.7508,2.0,1.0,,0.0,1.0,582.8469901,1.0,1.0,0.0,42.0,SURREY                                                                                              ,
5893,8365270.0,0.0,1.0,3.0,7/31/2020,1264.68,3.0,1.0,,0.0,0.0,0.0,0.0,1.0,10.0,53.0,SURREY                                                                                              ,
5894,8366149.0,0.0,0.0,3.0,6/24/2020,500.0,2.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,55.0,VICTORIA                                                                                            ,
5895,8373952.0,1.0,0.0,3.0,5/5/2020,442976.6046,1.0,1.0,,0.0,1.0,0.0,1.0,1.0,0.0,53.0,VANCOUVER                                                                                           ,
5896,8374204.0,0.0,1.0,3.0,7/30/2020,865860.95,4.0,1.0,,0.0,0.0,0.0,0.0,1.0,1.0,51.0,LANGLEY                                                                                             ,
5897,8375345.0,0.0,0.0,3.0,6/10/2020,557073.32,3.0,1.0,,1.0,1.0,0.0,0.0,1.0,0.0,62.0,SURREY                                                                                              ,
5898,8377904.0,0.0,0.0,3.0,6/8/2020,0.0,1.0,1.0,,1.0,0.0,0.0,0.0,1.0,0.0,54.0,VANCOUVER                                                                                           ,
5899,8380046.0,0.0,0.0,3.0,1/21/2021,58636.34,4.0,1.0,,0.0,0.0,0.0,0.0,1.0,4.0,62.0,NORTH VANCOUVER                                                                                     ,
5900,8382451.0,0.0,0.0,3.0,2/18/2021,16841.56,3.0,1.0,,1.0,1.0,882.0547804,0.0,1.0,91.0,68.0,NORTH VANCOUVER                                                                                     ,
5901,8382768.0,1.0,0.0,3.0,12/23/2020,763700.69,2.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,40.0,PORT COQUITLAM                                                                                      ,
5902,8384009.0,0.0,0.0,3.0,6/18/2020,437152.6431,1.0,1.0,,0.0,1.0,0.0,1.0,1.0,2.0,58.0,COQUITLAM                                                                                           ,
5903,8386349.0,0.0,0.0,3.0,8/22/2020,2134.66,2.0,1.0,,0.0,1.0,1752.618949,0.0,1.0,1.0,68.0,SURREY                                                                                              ,
5904,8386805.0,0.0,0.0,3.0,12/23/2020,100.0,1.0,1.0,271810.4872,0.0,1.0,2268.688163,0.0,1.0,0.0,66.0,SURREY                                                                                              ,
5905,8387108.0,0.0,0.0,3.0,8/6/2020,954126.39,3.0,1.0,137639.845,0.0,0.0,0.0,0.0,1.0,6.0,49.0,VANCOUVER                                                                                           ,
5906,8391148.0,0.0,0.0,3.0,4/30/2020,2913.45,1.0,1.0,216542.8104,1.0,1.0,533.9091121,0.0,1.0,5.0,50.0,VANCOUVER                                                                                           ,
5907,8392932.0,0.0,0.0,3.0,4/23/2020,478859.4984,1.0,1.0,,0.0,1.0,0.0,1.0,1.0,0.0,45.0,VANCOUVER                                                                                           ,
5908,8395910.0,1.0,0.0,3.0,2/3/2021,143142.68,2.0,1.0,,0.0,1.0,2352.407738,0.0,1.0,0.0,68.0,VICTORIA                                                                                            ,
5909,8396261.0,0.0,1.0,3.0,7/8/2020,195.0,1.0,0.0,,0.0,1.0,0.0,0.0,1.0,0.0,63.0,SURREY                                                                                              ,
5910,8399112.0,0.0,0.0,3.0,4/3/2020,448557.642,1.0,1.0,,0.0,1.0,0.0,1.0,1.0,105.0,72.0,SURREY                                                                                              ,
5911,8399509.0,0.0,0.0,3.0,6/19/2020,456374.8923,1.0,1.0,,1.0,1.0,1649.153601,1.0,1.0,19.0,54.0,SURREY                                                                                              ,
5912,8402180.0,0.0,0.0,3.0,4/22/2020,825222.43,3.0,0.0,,1.0,0.0,0.0,0.0,1.0,4.0,48.0,DELTA                                                                                               ,
5913,8403407.0,1.0,0.0,3.0,3/20/2020,616620.4,3.0,0.0,,0.0,0.0,0.0,1.0,1.0,1.0,52.0,SURREY                                                                                              ,
5914,8403557.0,0.0,0.0,3.0,12/9/2020,20755.09,3.0,1.0,,0.0,1.0,0.0,0.0,1.0,2.0,52.0,SURREY                                                                                              ,
5915,8403595.0,0.0,0.0,3.0,6/3/2020,460805.4985,2.0,0.0,,0.0,0.0,0.0,1.0,1.0,11.0,46.0,SURREY                                                                                              ,
5916,8410099.0,0.0,1.0,3.0,7/7/2020,356257.54,2.0,1.0,,0.0,1.0,0.0,0.0,1.0,26.0,56.0,PITT MEADOWS                                                                                        ,
5917,8411132.0,0.0,0.0,3.0,4/6/2020,8424.45,1.0,1.0,,0.0,1.0,0.0,0.0,1.0,53.0,68.0,GIBSONS                                                                                             ,
5918,8411955.0,0.0,0.0,3.0,12/10/2020,285.93,1.0,0.0,,0.0,0.0,0.0,0.0,1.0,130.0,45.0,ALDERGROVE                                                                                          ,
5919,8415335.0,0.0,0.0,3.0,3/21/2020,453960.428,2.0,1.0,,1.0,1.0,0.0,1.0,1.0,45.0,50.0,VANCOUVER                                                                                           ,
5920,8415432.0,1.0,1.0,3.0,6/19/2020,14947.67,2.0,1.0,,0.0,1.0,426.1525433,0.0,1.0,4.0,58.0,BURNABY                                                                                             ,
5921,8417828.0,1.0,0.0,3.0,5/15/2020,1256.13,2.0,1.0,,0.0,1.0,1741.294828,0.0,1.0,1.0,53.0,VANCOUVER                                                                                           ,
5922,8422012.0,1.0,0.0,3.0,2/12/2021,625498.06,4.0,1.0,,0.0,1.0,0.0,0.0,1.0,0.0,54.0,VANCOUVER                                                                                           ,
5923,8423859.0,0.0,0.0,3.0,7/2/2020,381874.34,3.0,1.0,,1.0,1.0,842.7837309,0.0,1.0,0.0,50.0,SURREY                                                                                              ,
5924,8426247.0,1.0,0.0,3.0,5/13/2020,50594.16,1.0,1.0,,0.0,1.0,0.0,0.0,1.0,8.0,51.0,PORT COQUITLAM                                                                                      ,
5925,8429357.0,0.0,0.0,3.0,4/20/2020,410936.5209,1.0,1.0,,0.0,0.0,0.0,1.0,1.0,12.0,70.0,COQUITLAM                                                                                           ,
5926,8429854.0,0.0,0.0,3.0,1/13/2021,1.35,3.0,0.0,,0.0,1.0,0.0,0.0,1.0,0.0,38.0,VANCOUVER                                                                                           ,
5927,8432977.0,0.0,0.0,3.0,1/6/2021,234372.39,2.0,0.0,,0.0,0.0,0.0,0.0,1.0,1.0,51.0,VANCOUVER                                                                                           ,
5928,8433224.0,0.0,0.0,3.0,8/1/2020,1027206.39,4.0,0.0,,0.0,0.0,0.0,0.0,1.0,7.0,52.0,BURNABY                                                                                             ,
5929,8433507.0,0.0,0.0,3.0,6/19/2020,797280.61,3.0,1.0,,0.0,0.0,0.0,0.0,1.0,7.0,51.0,NEW WESTMINSTER                                                                                     ,
5930,8433659.0,1.0,0.0,3.0,4/19/2020,441924.5284,1.0,1.0,,0.0,1.0,0.0,1.0,1.0,86.0,77.0,COQUITLAM                                                                                           ,
5931,8433874.0,1.0,0.0,3.0,4/28/2020,5023.75,2.0,1.0,,0.0,1.0,0.0,0.0,1.0,64.0,70.0,SURREY                                                                                              ,
5932,8434265.0,0.0,0.0,3.0,4/15/2020,150000.0,2.0,1.0,,1.0,1.0,2492.482965,0.0,1.0,0.0,50.0,MAPLE RIDGE                                                                                         ,
5933,8434606.0,0.0,0.0,3.0,6/11/2020,288.16,2.0,0.0,18566.92557,0.0,0.0,0.0,0.0,1.0,9.0,39.0,PORT COQUITLAM                                                                                      ,
5934,8439224.0,0.0,0.0,3.0,4/21/2020,443693.7375,1.0,0.0,,0.0,1.0,0.0,1.0,1.0,19.0,55.0,SURREY                                                                                              ,
5935,8441605.0,1.0,0.0,3.0,5/24/2020,2008.75,3.0,1.0,,1.0,1.0,868.3221326,0.0,1.0,1.0,54.0,VANCOUVER                                                                                           ,
5936,8446287.0,0.0,0.0,3.0,2/2/2021,26263.77,3.0,1.0,203593.9521,0.0,1.0,0.0,0.0,1.0,1.0,54.0,NORTH VANCOUVER                                                                                     ,
5937,8446775.0,1.0,0.0,3.0,6/3/2020,2546.75,4.0,1.0,,0.0,1.0,0.0,0.0,1.0,35.0,57.0,BURNABY                                                                                             ,
5938,8447469.0,0.0,0.0,3.0,12/11/2020,5.38,1.0,1.0,,0.0,1.0,414.7194602,0.0,1.0,66.0,50.0,VANCOUVER                                                                                           ,
5939,8448069.0,0.0,0.0,3.0,7/29/2020,801.1,2.0,1.0,,0.0,0.0,0.0,0.0,1.0,0.0,67.0,VANCOUVER                                                                                           ,
5940,8451152.0,0.0,1.0,3.0,8/11/2020,27.57,1.0,1.0,227519.3489,1.0,1.0,0.0,0.0,1.0,0.0,61.0,NORTH VANCOUVER                                                                                     ,
5941,8451855.0,0.0,1.0,3.0,7/4/2020,13876.82,3.0,0.0,,0.0,0.0,0.0,0.0,1.0,5.0,46.0,RICHMOND                                                                                            ,
5942,8451882.0,1.0,0.0,3.0,4/2/2020,2424.07,2.0,1.0,,0.0,1.0,2040.421571,0.0,1.0,20.0,59.0,COQUITLAM                                                                                           ,
5943,8452631.0,1.0,0.0,3.0,12/15/2020,3.2,1.0,1.0,,1.0,0.0,0.0,0.0,1.0,7.0,68.0,VANCOUVER                                                                                           ,
5944,8454297.0,1.0,0.0,3.0,12/9/2020,975197.04,2.0,1.0,,0.0,0.0,0.0,0.0,1.0,4.0,64.0,SURREY                                                                                              ,
5945,8456567.0,0.0,0.0,3.0,2/16/2021,14.3,2.0,0.0,,1.0,0.0,0.0,0.0,1.0,0.0,49.0,RICHMOND                                                                                            ,
5946,8457040.0,0.0,0.0,3.0,9/17/2020,11389.16,3.0,0.0,,1.0,0.0,0.0,0.0,1.0,31.0,52.0,SURREY                                                                                              ,
5947,8457448.0,0.0,0.0,3.0,8/21/2020,64.0,1.0,0.0,,0.0,1.0,669.1221689,0.0,1.0,2.0,65.0,VANCOUVER                                                                                           ,
5948,8458535.0,0.0,0.0,3.0,1/5/2021,8.04,1.0,0.0,,0.0,1.0,473.6008494,0.0,1.0,1.0,35.0,NEW WESTMINSTER                                                                                     ,
5949,8462341.0,1.0,0.0,3.0,5/8/2020,3069.34,3.0,0.0,,0.0,1.0,0.0,0.0,1.0,0.0,51.0,VANCOUVER                                                                                           ,
5950,8465892.0,1.0,0.0,3.0,1/7/2021,933504.39,2.0,1.0,,0.0,0.0,0.0,0.0,1.0,0.0,62.0,VANCOUVER                                                                                           ,
5951,8467003.0,0.0,0.0,3.0,6/17/2020,480183.4625,1.0,1.0,,0.0,1.0,1766.034479,1.0,1.0,0.0,63.0,COQUITLAM                                                                                           ,
